[[4.]],[[2.37782918]]
[[2.]],[[2.50591299]]
[[3.]],[[2.48344018]]
[[4.]],[[2.47202292]]
[[5.]],[[2.51081713]]
[[2.]],[[2.31921173]]
[[4.]],[[2.56742449]]
[[4.]],[[2.48553309]]
[[3.]],[[2.43957662]]
[[5.]],[[2.46955726]]
[[3.]],[[2.45362885]]
[[4.]],[[2.45308986]]
[[4.]],[[2.53261235]]
[[4.]],[[2.44914709]]
[[5.]],[[2.46459338]]
[[5.]],[[2.64512922]]
[[5.]],[[2.50441629]]
[[4.]],[[2.44823438]]
[[3.]],[[2.44785923]]
[[1.]],[[2.45442139]]
[[3.]],[[2.47031082]]
[[5.]],[[2.56769459]]
[[5.]],[[2.55899878]]
[[5.]],[[2.51180442]]
[[4.]],[[2.43030182]]
[[5.]],[[2.4503412]]
[[5.]],[[2.62707899]]
[[5.]],[[2.53843022]]
[[5.]],[[2.44727812]]
[[5.]],[[2.51353291]]
[[4.]],[[2.4749723]]
[[4.]],[[2.41798372]]
[[4.]],[[2.57869399]]
[[4.]],[[2.42792903]]
[[5.]],[[2.48561754]]
[[5.]],[[2.57682933]]
[[5.]],[[2.62739817]]
[[4.]],[[2.54117575]]
[[3.]],[[2.40426861]]
[[4.]],[[2.48090283]]
[[4.]],[[2.46999706]]
[[5.]],[[2.62768725]]
[[4.]],[[2.49346708]]
[[4.]],[[2.48098377]]
[[5.]],[[2.51998353]]
[[5.]],[[2.55985891]]
[[4.]],[[2.44864997]]
[[4.]],[[2.47543382]]
[[4.]],[[2.53798991]]
[[4.]],[[2.47128627]]
[[5.]],[[2.62799936]]
[[5.]],[[2.54842423]]
[[4.]],[[2.47090291]]
[[4.]],[[2.50118214]]
[[3.]],[[2.4722015]]
[[4.]],[[2.48585331]]
[[4.]],[[2.48131328]]
[[5.]],[[2.52449625]]
[[5.]],[[2.53776311]]
[[2.]],[[2.36220098]]
[[5.]],[[2.53794267]]
[[4.]],[[2.53788905]]
[[3.]],[[2.48586152]]
[[4.]],[[2.4937592]]
[[4.]],[[2.51881814]]
[[5.]],[[2.53981554]]
[[4.]],[[2.56395215]]
[[5.]],[[2.56027714]]
[[3.]],[[2.3866584]]
[[3.]],[[2.37425578]]
[[4.]],[[2.4938834]]
[[5.]],[[2.5205402]]
[[5.]],[[2.46789834]]
[[5.]],[[2.5257781]]
[[4.]],[[2.5356097]]
[[4.]],[[2.47383097]]
[[4.]],[[2.36316656]]
[[5.]],[[2.519398]]
[[5.]],[[2.46753448]]
[[3.]],[[2.53519481]]
[[2.]],[[2.48874789]]
[[5.]],[[2.52099401]]
[[4.]],[[2.5659506]]
[[5.]],[[2.52338146]]
[[5.]],[[2.43324403]]
[[1.]],[[2.55032319]]
[[5.]],[[2.51010246]]
[[4.]],[[2.53662631]]
[[5.]],[[2.45115889]]
[[1.]],[[2.45124947]]
[[5.]],[[2.36619127]]
[[5.]],[[2.50035369]]
[[5.]],[[2.4979137]]
[[4.]],[[2.44646193]]
[[4.]],[[2.38632093]]
[[5.]],[[2.55783711]]
[[5.]],[[2.50504628]]
[[2.]],[[2.55354143]]
[[4.]],[[2.41585492]]
[[5.]],[[2.58775754]]
[[5.]],[[2.55376403]]
[[4.]],[[2.48186182]]
[[1.]],[[2.48391726]]
[[5.]],[[2.46072163]]
[[4.]],[[2.37255334]]
[[5.]],[[2.47419922]]
[[4.]],[[2.50972878]]
[[5.]],[[2.52505955]]
[[3.]],[[2.48623795]]
[[4.]],[[2.4705901]]
[[4.]],[[2.44703044]]
[[3.]],[[2.47680285]]
[[2.]],[[2.40578845]]
[[2.]],[[2.48240279]]
[[2.]],[[2.54034822]]
[[4.]],[[2.46440165]]
[[3.]],[[2.54737094]]
[[5.]],[[2.46463658]]
[[4.]],[[2.46805984]]
[[4.]],[[2.51578983]]
[[5.]],[[2.55375876]]
[[4.]],[[2.54914786]]
[[5.]],[[2.54060498]]
[[5.]],[[2.54232816]]
[[5.]],[[2.57546989]]
[[4.]],[[2.54675992]]
[[4.]],[[2.53562541]]
[[1.]],[[2.45257716]]
[[5.]],[[2.46778501]]
[[4.]],[[2.56402883]]
[[5.]],[[2.53116885]]
[[5.]],[[2.42808177]]
[[5.]],[[2.4472641]]
[[5.]],[[2.59461884]]
[[5.]],[[2.35386469]]
[[5.]],[[2.4247677]]
[[4.]],[[2.49954445]]
[[4.]],[[2.50219015]]
[[4.]],[[2.50215781]]
[[4.]],[[2.5489855]]
[[3.]],[[2.46566632]]
[[3.]],[[2.4509612]]
[[5.]],[[2.52660303]]
[[4.]],[[2.52559905]]
[[1.]],[[2.52511501]]
[[5.]],[[2.55731223]]
[[3.]],[[2.44714271]]
[[4.]],[[2.46620225]]
[[4.]],[[2.4789095]]
[[5.]],[[2.469667]]
[[3.]],[[2.42184341]]
[[4.]],[[2.48456883]]
[[2.]],[[2.49707571]]
[[1.]],[[2.55476124]]
[[5.]],[[2.53792993]]
[[5.]],[[2.52754428]]
[[4.]],[[2.39336122]]
[[4.]],[[2.57872454]]
[[5.]],[[2.51652977]]
[[4.]],[[2.52851651]]
[[5.]],[[2.57676423]]
[[5.]],[[2.56344979]]
[[5.]],[[2.57791375]]
[[3.]],[[2.44069797]]
[[5.]],[[2.52841039]]
[[4.]],[[2.51533136]]
[[5.]],[[2.55898853]]
[[1.]],[[2.45458646]]
[[5.]],[[2.57623295]]
[[4.]],[[2.45070219]]
[[5.]],[[2.50211554]]
[[5.]],[[2.55262881]]
[[4.]],[[2.46997217]]
[[5.]],[[2.54464432]]
[[5.]],[[2.57222307]]
[[4.]],[[2.49302447]]
[[4.]],[[2.42613278]]
[[4.]],[[2.56377421]]
[[4.]],[[2.45331512]]
[[4.]],[[2.54652468]]
[[4.]],[[2.53100357]]
[[4.]],[[2.55908018]]
[[5.]],[[2.55368575]]
[[5.]],[[2.56395267]]
[[3.]],[[2.46473937]]
[[2.]],[[2.32042313]]
[[4.]],[[2.35650936]]
[[4.]],[[2.43967069]]
[[4.]],[[2.59529373]]
[[4.]],[[2.53145913]]
[[5.]],[[2.4462534]]
[[5.]],[[2.50879775]]
[[5.]],[[2.47949044]]
[[2.]],[[2.45099944]]
[[5.]],[[2.48186513]]
[[1.]],[[2.3804515]]
[[3.]],[[2.4780426]]
[[1.]],[[2.45321206]]
[[4.]],[[2.48109258]]
[[5.]],[[2.54075626]]
[[4.]],[[2.52895184]]
[[4.]],[[2.53982845]]
[[4.]],[[2.53155652]]
[[4.]],[[2.45412104]]
[[4.]],[[2.52773331]]
[[5.]],[[2.57418575]]
[[5.]],[[2.52223537]]
[[5.]],[[2.48136531]]
[[4.]],[[2.49298957]]
[[1.]],[[2.39689192]]
[[4.]],[[2.47827866]]
[[4.]],[[2.47969554]]
[[4.]],[[2.59306499]]
[[3.]],[[2.4731502]]
[[2.]],[[2.41697408]]
[[5.]],[[2.63032107]]
[[2.]],[[2.49566]]
[[5.]],[[2.56499546]]
[[5.]],[[2.54532859]]
[[5.]],[[2.5220088]]
[[4.]],[[2.55201266]]
[[5.]],[[2.5717418]]
[[5.]],[[2.5027946]]
[[5.]],[[2.51721813]]
[[5.]],[[2.57525163]]
[[5.]],[[2.54146267]]
[[5.]],[[2.59431108]]
[[4.]],[[2.46393118]]
[[5.]],[[2.50529662]]
[[2.]],[[2.47782304]]
[[3.]],[[2.51453285]]
[[2.]],[[2.35670364]]
[[4.]],[[2.49787681]]
[[3.]],[[2.48208682]]
[[5.]],[[2.56199422]]
[[4.]],[[2.45277303]]
[[5.]],[[2.52884613]]
[[4.]],[[2.44925157]]
[[5.]],[[2.55433122]]
[[5.]],[[2.55798344]]
[[2.]],[[2.45081423]]
[[5.]],[[2.54444063]]
[[4.]],[[2.53159163]]
[[5.]],[[2.53031787]]
[[4.]],[[2.53829278]]
[[5.]],[[2.59796552]]
[[5.]],[[2.55673365]]
[[4.]],[[2.41607604]]
[[5.]],[[2.4818325]]
[[4.]],[[2.51422012]]
[[4.]],[[2.54280182]]
[[5.]],[[2.57944516]]
[[4.]],[[2.54823943]]
[[4.]],[[2.46054002]]
[[4.]],[[2.50836911]]
[[3.]],[[2.44954589]]
[[4.]],[[2.36217783]]
[[4.]],[[2.44945083]]
[[4.]],[[2.59271843]]
[[4.]],[[2.43483424]]
[[3.]],[[2.53995483]]
[[4.]],[[2.48360782]]
[[5.]],[[2.59154842]]
[[5.]],[[2.52336932]]
[[1.]],[[2.47964645]]
[[3.]],[[2.47936374]]
[[5.]],[[2.59645242]]
[[4.]],[[2.45147744]]
[[4.]],[[2.43534427]]
[[4.]],[[2.57395912]]
[[5.]],[[2.52849111]]
[[3.]],[[2.45264686]]
[[4.]],[[2.52922114]]
[[1.]],[[2.39233527]]
[[3.]],[[2.47855892]]
[[4.]],[[2.53148325]]
[[4.]],[[2.52759313]]
[[5.]],[[2.44747586]]
[[4.]],[[2.47911587]]
[[5.]],[[2.47786981]]
[[5.]],[[2.49753511]]
[[1.]],[[2.48269511]]
[[5.]],[[2.47096321]]
[[4.]],[[2.39140642]]
[[5.]],[[2.45076101]]
[[5.]],[[2.57978868]]
[[4.]],[[2.45828786]]
[[5.]],[[2.43596701]]
[[5.]],[[2.41752536]]
[[5.]],[[2.48341127]]
[[5.]],[[2.63120378]]
[[1.]],[[2.44155265]]
[[4.]],[[2.46851858]]
[[5.]],[[2.53075365]]
[[3.]],[[2.45647957]]
[[5.]],[[2.47709267]]
[[2.]],[[2.46026877]]
[[4.]],[[2.52686826]]
[[3.]],[[2.59617795]]
[[5.]],[[2.5998249]]
[[5.]],[[2.35699441]]
[[2.]],[[2.38671248]]
[[4.]],[[2.38191409]]
[[5.]],[[2.49881063]]
[[3.]],[[2.48197237]]
[[1.]],[[2.41361008]]
[[4.]],[[2.4963696]]
[[5.]],[[2.54500578]]
[[5.]],[[2.51348767]]
[[5.]],[[2.5308178]]
[[4.]],[[2.57622059]]
[[4.]],[[2.5445645]]
[[4.]],[[2.54515794]]
[[4.]],[[2.4661818]]
[[5.]],[[2.55924503]]
[[4.]],[[2.43677105]]
[[4.]],[[2.48143764]]
[[4.]],[[2.47964155]]
[[5.]],[[2.54519897]]
[[4.]],[[2.53315298]]
[[3.]],[[2.44685026]]
[[3.]],[[2.46834707]]
[[3.]],[[2.47869391]]
[[4.]],[[2.53333922]]
[[5.]],[[2.51100094]]
[[5.]],[[2.55599725]]
[[5.]],[[2.55378387]]
[[4.]],[[2.47277758]]
[[5.]],[[2.55978916]]
[[5.]],[[2.5014627]]
[[3.]],[[2.54836326]]
[[3.]],[[2.43934081]]
[[3.]],[[2.4665863]]
[[5.]],[[2.51548982]]
[[3.]],[[2.47894501]]
[[3.]],[[2.38207218]]
[[3.]],[[2.38015647]]
[[5.]],[[2.48200982]]
[[3.]],[[2.46896327]]
[[5.]],[[2.57452185]]
[[3.]],[[2.41293223]]
[[5.]],[[2.58037398]]
[[5.]],[[2.52987437]]
[[5.]],[[2.46064898]]
[[4.]],[[2.47739275]]
[[4.]],[[2.46050621]]
[[4.]],[[2.54080568]]
[[2.]],[[2.4999882]]
[[3.]],[[2.47541208]]
[[4.]],[[2.50216598]]
[[1.]],[[2.38864672]]
[[5.]],[[2.4145066]]
[[3.]],[[2.38702795]]
[[1.]],[[2.38470576]]
[[4.]],[[2.47808194]]
[[5.]],[[2.5745875]]
[[2.]],[[2.42328927]]
[[4.]],[[2.45485004]]
[[5.]],[[2.60162688]]
[[4.]],[[2.55578622]]
[[1.]],[[2.38127614]]
[[3.]],[[2.44724606]]
[[3.]],[[2.46491798]]
[[5.]],[[2.56028815]]
[[5.]],[[2.38201432]]
[[5.]],[[2.53562933]]
[[3.]],[[2.48864871]]
[[5.]],[[2.56062859]]
[[4.]],[[2.44833678]]
[[3.]],[[2.44940035]]
[[3.]],[[2.38534338]]
[[5.]],[[2.4664289]]
[[4.]],[[2.44902864]]
[[5.]],[[2.54742872]]
[[5.]],[[2.49696448]]
[[4.]],[[2.47654338]]
[[4.]],[[2.53175952]]
[[4.]],[[2.41664422]]
[[5.]],[[2.49384752]]
[[4.]],[[2.46542931]]
[[5.]],[[2.47954154]]
[[4.]],[[2.4718896]]
[[4.]],[[2.46062352]]
[[3.]],[[2.48180533]]
[[5.]],[[2.6308951]]
[[3.]],[[2.44023024]]
[[5.]],[[2.56347925]]
[[3.]],[[2.50682775]]
[[4.]],[[2.45428978]]
[[3.]],[[2.492863]]
[[5.]],[[2.56373532]]
[[5.]],[[2.48070215]]
[[3.]],[[2.39256573]]
[[3.]],[[2.38763572]]
[[3.]],[[2.42056669]]
[[4.]],[[2.53855118]]
[[5.]],[[2.5480029]]
[[2.]],[[2.47261737]]
[[4.]],[[2.60358756]]
[[5.]],[[2.56047757]]
[[5.]],[[2.59503522]]
[[5.]],[[2.51064537]]
[[4.]],[[2.48274995]]
[[3.]],[[2.54530261]]
[[4.]],[[2.50873965]]
[[3.]],[[2.49182768]]
[[5.]],[[2.5567113]]
[[4.]],[[2.51093772]]
[[5.]],[[2.52617709]]
[[4.]],[[2.44553542]]
[[3.]],[[2.53874109]]
[[5.]],[[2.54287173]]
[[5.]],[[2.50854257]]
[[4.]],[[2.52918332]]
[[4.]],[[2.55732159]]
[[4.]],[[2.48470714]]
[[1.]],[[2.54997464]]
[[5.]],[[2.54221041]]
[[5.]],[[2.52689616]]
[[4.]],[[2.54117863]]
[[3.]],[[2.54076163]]
[[5.]],[[2.52696948]]
[[5.]],[[2.46841832]]
[[5.]],[[2.47745069]]
[[5.]],[[2.56267208]]
[[3.]],[[2.42410155]]
[[4.]],[[2.46980132]]
[[4.]],[[2.56626239]]
[[5.]],[[2.57733161]]
[[5.]],[[2.56502786]]
[[5.]],[[2.48494642]]
[[4.]],[[2.38883325]]
[[4.]],[[2.48251982]]
[[5.]],[[2.63194863]]
[[3.]],[[2.54166797]]
[[5.]],[[2.5397272]]
[[3.]],[[2.43426561]]
[[4.]],[[2.47503621]]
[[4.]],[[2.51093556]]
[[4.]],[[2.54947058]]
[[4.]],[[2.46061459]]
[[5.]],[[2.54237752]]
[[3.]],[[2.46005404]]
[[3.]],[[2.47962302]]
[[4.]],[[2.51750697]]
[[5.]],[[2.44607582]]
[[4.]],[[2.38817795]]
[[5.]],[[2.57398535]]
[[4.]],[[2.52170528]]
[[4.]],[[2.44312218]]
[[4.]],[[2.45954834]]
[[5.]],[[2.59950884]]
[[5.]],[[2.58163357]]
[[4.]],[[2.54604716]]
[[3.]],[[2.52288261]]
[[4.]],[[2.58177545]]
[[5.]],[[2.56158692]]
[[4.]],[[2.38552804]]
[[5.]],[[2.47468957]]
[[5.]],[[2.54022928]]
[[5.]],[[2.48800914]]
[[5.]],[[2.56491144]]
[[1.]],[[2.48618931]]
[[2.]],[[2.52855595]]
[[4.]],[[2.52961373]]
[[5.]],[[2.58119076]]
[[5.]],[[2.52197888]]
[[4.]],[[2.46083098]]
[[4.]],[[2.42498722]]
[[3.]],[[2.47072943]]
[[4.]],[[2.51109766]]
[[3.]],[[2.47981964]]
[[5.]],[[2.58499326]]
[[4.]],[[2.54579506]]
[[2.]],[[2.59120427]]
[[4.]],[[2.59437601]]
[[3.]],[[2.43682545]]
[[5.]],[[2.49496309]]
[[2.]],[[2.57917001]]
[[5.]],[[2.48259617]]
[[5.]],[[2.48322583]]
[[5.]],[[2.49735346]]
[[5.]],[[2.59507875]]
[[1.]],[[2.39134525]]
[[5.]],[[2.57381559]]
[[5.]],[[2.56751002]]
[[5.]],[[2.53103756]]
[[5.]],[[2.48405148]]
[[3.]],[[2.54151798]]
[[4.]],[[2.50891101]]
[[5.]],[[2.50898354]]
[[5.]],[[2.54394263]]
[[4.]],[[2.52376461]]
[[4.]],[[2.51115003]]
[[3.]],[[2.57407756]]
[[5.]],[[2.54487032]]
[[3.]],[[2.49777801]]
[[5.]],[[2.54830387]]
[[4.]],[[2.54258755]]
[[3.]],[[2.53864388]]
[[4.]],[[2.59543129]]
[[5.]],[[2.47855056]]
[[4.]],[[2.54275146]]
[[5.]],[[2.58493865]]
[[4.]],[[2.49489371]]
[[4.]],[[2.54524406]]
[[4.]],[[2.41952368]]
[[5.]],[[2.57182221]]
[[4.]],[[2.52617969]]
[[5.]],[[2.56522294]]
[[3.]],[[2.53831995]]
[[4.]],[[2.49565573]]
[[4.]],[[2.46913355]]
[[4.]],[[2.54509167]]
[[4.]],[[2.59586835]]
[[4.]],[[2.4376555]]
[[4.]],[[2.56337873]]
[[4.]],[[2.54149957]]
[[3.]],[[2.4666839]]
[[4.]],[[2.38767738]]
[[5.]],[[2.47990724]]
[[4.]],[[2.45857111]]
[[5.]],[[2.54428469]]
[[4.]],[[2.53740577]]
[[5.]],[[2.47274787]]
[[4.]],[[2.54924053]]
[[3.]],[[2.56275123]]
[[5.]],[[2.4867785]]
[[5.]],[[2.52853486]]
[[4.]],[[2.56964177]]
[[5.]],[[2.57378772]]
[[5.]],[[2.54272949]]
[[4.]],[[2.55079311]]
[[5.]],[[2.53254596]]
[[5.]],[[2.54053896]]
[[4.]],[[2.54171556]]
[[4.]],[[2.51606433]]
[[4.]],[[2.46217658]]
[[4.]],[[2.5774106]]
[[3.]],[[2.45670506]]
[[4.]],[[2.50686566]]
[[4.]],[[2.46173272]]
[[4.]],[[2.54595223]]
[[5.]],[[2.5698009]]
[[2.]],[[2.4584044]]
[[4.]],[[2.43235182]]
[[5.]],[[2.57275118]]
[[5.]],[[2.49750734]]
[[4.]],[[2.54195497]]
[[5.]],[[2.59588676]]
[[4.]],[[2.4711225]]
[[5.]],[[2.55095552]]
[[4.]],[[2.58129868]]
[[4.]],[[2.53358994]]
[[3.]],[[2.47259338]]
[[4.]],[[2.39232002]]
[[5.]],[[2.57302547]]
[[5.]],[[2.50946598]]
[[4.]],[[2.38869987]]
[[3.]],[[2.42555153]]
[[4.]],[[2.51600432]]
[[5.]],[[2.44503687]]
[[4.]],[[2.51984951]]
[[3.]],[[2.58071753]]
[[4.]],[[2.54046177]]
[[1.]],[[2.31846626]]
[[4.]],[[2.45642492]]
[[3.]],[[2.38338386]]
[[5.]],[[2.57472641]]
[[3.]],[[2.52327103]]
[[4.]],[[2.50688114]]
[[5.]],[[2.53014155]]
[[4.]],[[2.47729707]]
[[4.]],[[2.43291194]]
[[4.]],[[2.49530894]]
[[5.]],[[2.52954929]]
[[5.]],[[2.5050975]]
[[4.]],[[2.55067747]]
[[4.]],[[2.54660152]]
[[5.]],[[2.50149598]]
[[4.]],[[2.53714591]]
[[4.]],[[2.47202713]]
[[4.]],[[2.49842521]]
[[5.]],[[2.48793647]]
[[4.]],[[2.52924316]]
[[4.]],[[2.56296891]]
[[3.]],[[2.52377286]]
[[5.]],[[2.58771742]]
[[2.]],[[2.54089826]]
[[2.]],[[2.54654615]]
[[4.]],[[2.48492533]]
[[3.]],[[2.4397436]]
[[5.]],[[2.55009162]]
[[3.]],[[2.55568501]]
[[3.]],[[2.44585168]]
[[3.]],[[2.53449641]]
[[2.]],[[2.52295625]]
[[3.]],[[2.48536831]]
[[3.]],[[2.57382214]]
[[2.]],[[2.54499017]]
[[4.]],[[2.48514654]]
[[4.]],[[2.48082932]]
[[5.]],[[2.54097635]]
[[3.]],[[2.31695331]]
[[3.]],[[2.40301601]]
[[3.]],[[2.47701936]]
[[4.]],[[2.4370616]]
[[2.]],[[2.42520048]]
[[4.]],[[2.45361215]]
[[3.]],[[2.52561664]]
[[3.]],[[2.38381535]]
[[2.]],[[2.56213961]]
[[3.]],[[2.44557536]]
[[4.]],[[2.46200915]]
[[4.]],[[2.47241854]]
[[4.]],[[2.49010745]]
[[3.]],[[2.47404558]]
[[3.]],[[2.53055072]]
[[5.]],[[2.48542789]]
[[2.]],[[2.49398523]]
[[5.]],[[2.53977958]]
[[5.]],[[2.46598761]]
[[5.]],[[2.54879085]]
